source,rating,text,date,order_type,meal_type,price_per_person,food_rating,service_rating,atmosphere_rating,recommended_dishes,wait_time,user_location,user_reviews,user_elite,feedback_useful,feedback_funny,feedback_cool
Yelp,2.0,"The food was ok for the most part (ordered combination fried rice, mixed vegetables with chicken and beef, and yellow curry) but just ok. The curry I ordered mild but it was SO spicy it was inedible. I eat Thai food regularly and am not sensitive to the spice. Going to bed hungry tonight. Disappointed.",2018-02-26T05:57:33Z,,,,,,,,,"CA, CA",44.0,,0.0,0.0,0.0
Yelp,5.0,Best pad Thai in town!!! I loved all the selections in the menu. There Thai tea boba is also delicious.,2018-12-28T18:12:41Z,,,,,,,,,"Moorpark, CA",7.0,,0.0,0.0,0.0
Yelp,5.0,I love coming here. The food is amazingly delicious. The people here are all friendly. My family comes here almost everyday so I don't have to cook,2017-11-06T20:25:15Z,,,,,,,,,"Granada Hills, CA",2.0,,0.0,0.0,1.0
Yelp,5.0,First time here since sweet basil closed down. I ordered the garlic pepper beef and a side of white rice. My friend ordered pad see ew with shrimp. Good ratio of shrimp to noodle and broccoli. She also a bowl of wonton soup. She absolutely loved the soup. She said the broth was the best part of the soup. I enjoyed my food. The beef was of great quality. The egg rolls we got had a bit of a frozen after taste to them. The host/waitress was great on checking in and refilling our waters. She even gave us a complimentary Thai iced tea.. My friend said the Thai tea was amazing! I don't like it over-all but I trust her word on that. I would come back and reccomend this spot to others. Nice friendly service.,2017-02-13T23:50:25Z,,,,,,,,,"Granada Hills, CA",98.0,,0.0,0.0,0.0
Yelp,5.0,Excellent food excellent value. I had pad see ew and spicy noodle. Both were great. Calamari was good too.,2018-05-05T01:10:39Z,,,,,,,,,"Gold Canyon, AZ",125.0,,0.0,0.0,0.0
Yelp,3.0,"Not a bad choice for Thai food, and they deliver! Worth checking out.",2017-11-30T20:18:23Z,,,,,,,,,"Abilene, TX",236.0,,0.0,0.0,0.0
Yelp,4.0,Nice place. There was a small mistake that they took care of immediately. The food wasn't bad and the service ended up being beyond mediocre,2020-06-29T01:37:04Z,,,,,,,,,"Van Nuys, Los Angeles, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,"This is now one of favorite Thai restaurants in my neighborhood. We ordered the BBQ pork ribs, spicy chicken wings and chicken fried rice. The meat on the ribs was flavorful and just fell off the bone. The chicken wings were crispy from the outside and tender from the inside. The flavor was sweet with a mild hint of spiciness. I've also had their lunch specials and you get so much food for less than $10. Love this place!",2017-08-20T03:30:56Z,,,,,,,,,"Los Angeles, CA",23.0,,0.0,0.0,1.0
Yelp,5.0,"Best Thai food I've ever had the pad see eww, spicy beef salad, glass noddle, and tom kha soup all are amazing!!!! I would eat this evernight! Great price, and service was amazing! Such nice people!!!",2017-02-18T02:00:18Z,,,,,,,,,"San Fernando, CA",73.0,,2.0,0.0,0.0
Yelp,3.0,"The chicken my Tom Kah soup was over cooked and very tough great otherwise, the Pad Thai wasn't as fresh as would have liked, clumpy and sticky. The Calamari was great though. Very friendly host.",2018-12-06T01:53:34Z,,,,,,,,,"San Francisco, CA",1.0,,0.0,0.0,0.0
Yelp,4.0,"Clean interior, brightly lit, and great customer service that comes with a big smile from Lita every time I've been here. This time I had the Pad Thai with shrimp and they gave me a free gyoza appetizer for writing a Yelp review :) the Pad Thai was tasty and came out quickly, which I appreciated since I was super hungry. Some Thai restaurants have a bland Pad Thai with over cooked noodles, but this new restaurant does a good job with flavor overall and noodles were perfectly chewy and well seasoned. The gyoza was perfection, no complaints here! Big thing for me at Thai places is that they remember not to let any peanuts or peanut oil even touch my food because I'm deathly allergic (though I don't carry an epi-pen, too pricey! And I've been avoiding peanuts in my food for 29 years now, pretty familiar with which Southeast Asian dishes usually have them.) I have never had a problem with this here, they're very attentive to detail. The only struggle with eating here is that the parking lot is tiny, but the food & great customer service is worth it, so I keep coming. Besides, it's next to a Chinese massage spot!",2017-02-04T23:25:23Z,,,,,,,,,"San Fernando, CA",147.0,,1.0,1.0,1.0
Yelp,4.0,"Took a chance a few weeks ago on this place and was very satisfied with what we ordered. Came back again this past weekend to pick up our takeout order, but had to wait a bit only because parking in that small plaza lot is terrible. Other than that, we will definitely eat here again.",2018-02-06T02:34:05Z,,,,,,,,,"Los Angeles, CA",13.0,,0.0,0.0,0.0
Yelp,5.0,"Hi everyone I recommend spice up Thai food :) if you are hungry for home made Thai come here the food is fresh and so good, service is great is family own. Owner is a doll and sweet person,",2017-07-06T00:25:42Z,,,,,,,,,"Granada Hills South, Los Angeles, CA",1.0,,0.0,0.0,1.0
Yelp,5.0,"This is by far the best spot in the SFV for Thai Food. As authentic as it can get. The servers are extremely friendly and welcoming. To simply put it, great vibes, great food, and great people. This place is easily 5/5 stars.",2017-10-24T23:56:59Z,,,,,,,,,"Los Angeles, CA",9.0,,0.0,0.0,0.0
Yelp,5.0,"The people here are so nice. Ordered vegan food for pickup and because the order took a little bit longer (with regular updates), the lady in the front brought me Thai tea. When I told her I couldn't have the Thai tea, she profusely apologized and offered to redo without milk. If their food tastes as good as their customer service I will be coming back. (PS I was not offered anything to write a review. It's nice to see people who care). This place seems to have definitely improved over the previous owners",2017-03-12T03:31:17Z,,,,,,,,,"Glendale, CA",26.0,,1.0,0.0,0.0
Yelp,5.0,"I LOVE LOVE LOVE Spice Up Thai! By far my favorite restaurant! The food is always so so fresh and cooked with so much love you can see it in every dish. These people work so hard to fulfill their customers and make them happy. Truly am so thankful that i came across spice up Thai because literally everything on the Menu tastes incredible and the hospitality is amazing. My favorite is the Tom Yum soup and the green papaya salad:) ANY of their curry's are to die for and so authentic. Tastes so home cooked and delicious it will leave you wanting more lol. I pride them on how sweet and hard working they are, thanks for all that you do:) anything less then 5 stars for this place is a lie and I'll always be back.",2020-07-22T22:11:10Z,,,,,,,,,"Granada Hills, Los Angeles, CA",3.0,,0.0,0.0,0.0
Yelp,4.0,"Good food , can't say anything about the service because I never actually eaten in there. I only order delivery or take out. Prices are fair, food is food a must try if you're in the area",2017-03-30T03:51:44Z,,,,,,,,,"Killeen, TX",32.0,,1.0,0.0,0.0
Yelp,1.0,"Last weekend, I ordered in delivery. Over the phone a man told me about 45-50 minutes until it would arrive. So we waited and at about an hour and twenty minutes past. I called back and asked them if the food was ready? If it wasn't then I no longer wanted it. The man told me that 3 out of 4 items we're ready. I told them no it's been over way over the time they gave me. I then hung up. About a minute later, I was called back. The same man said everything is ready, their driver was on the way back and he would give me 50% off of my $35 order. We agreed and said fine. In about 15 minutes a driver calls me from a personal number saying he's outside. So I took cash not knowing how much it would or wouldn't be. He greeted me nicely and apologized. I held out the cash getting ready to count. I asked him how much it was and he said he'd give a discount. I said yes, a discount. He said ok I charge you only $30. In my head I was just thinking about how I wanted the food and wanted all this over with. So I just handed it over and took in the food. Later on, my mom asked how much I paid. I told her $30. She was shocked saying the scammed me. I shouldn't have given more than $20. She called back the restaurant telling them they scammed us and we will not be returning back. The man told her that he instructed the driver to only charge $10!! My mom let him know that wasn't the case. I was told $30. The man tried to keep her on the line saying hold on the driver just came back and he would talk to him. My mom said no and that would be a personal business matter, but we would not be returning to the restaurant. About 5 minutes later, I was receiving 2 calls back to back from the driver's number. I did not answer, not knowing his intentions or wanting to deal with what happened. For us, it no longer mattered since what has been done is done. But the fact that I was told a discount to take the food, but charged a higher price is outrageous. Maybe the driver tried to take a $20 tip. Who knows? But this was not okay. It ruined the rest of our night and we had lost our appetite.",2019-05-11T04:45:56Z,,,,,,,,,"Los Angeles, CA",35.0,,0.0,1.0,0.0
Yelp,5.0,Amazing staff! Very clean and organized. Tom Yum Shrimp soup is my favorite. Great place to eat Thai. Definitely will order again!!,2017-11-28T00:42:09Z,,,,,,,,,"Los Angeles, CA",10.0,,0.0,0.0,0.0
Yelp,3.0,"First time here , we were around the area and decided to stop in.. Food was. Delicios! Had the yellow curry ,orange chicken and pad thai super spicy noodles.. Had to wait about 30 mins for take out but the sweet lady gave me a free iced tea for waiting...the reason I'm giving them 3 is because of its location ...super small plaza with like maybe 10 super tight spots..dont know if they had additional parking in the back",2017-07-18T01:07:50Z,,,,,,,,,"Los Angeles, CA",83.0,,0.0,0.0,0.0
Yelp,3.0,"First time ordering from this place. I was surprised of how fast the delivery guy came with my order. I ordered Pad See Ew and the Orange Chicken. I thought the Orange chicken was pretty good but was expecting rice to come with it. I guess not, no biggie. The Pad See Ew was just okay and I think it lacked flavor. I think maybe I'll give them another chance in the future and try some of their other plates.",2017-09-05T03:36:08Z,,,,,,,,,"Granada Hills, Los Angeles, CA",43.0,,0.0,0.0,0.0
Yelp,5.0,I've been searching for good Thai spots around my area and I found this spot that has amazing Thai food I got the pad see ew and white rice and it was good the only problem I had was that I did wait a longer time than I expected for my food but overall food was good I will be returning soon nom nom,2020-06-08T06:10:39Z,,,,,,,,,"Granada Hills, Los Angeles, CA",7.0,,0.0,0.0,0.0
Yelp,5.0,Great Thai food. Ordered the kang pao chicken and rice. Great customer service. Will definitely be returning.,2017-10-09T00:48:01Z,,,,,,,,,"Sylmar, CA",13.0,,0.0,0.0,0.0
Yelp,5.0,"The price is reasonable and the portions are HUGE. Their Pad Ka Nam Curry is delicious and they can make it as spicey as you can handle it! Their customer service is definitely the best around. The space is clean, fast service, and its usually quiet but you always have people walk in. Definitely have been here about twice and I try to remember to leave a review. But check these guys out. So worth it. Only thing is the parking lot is small but that's LA for you!",2017-05-26T07:55:12Z,,,,,,,,,"San Francisco, CA",26.0,,0.0,0.0,0.0
Yelp,5.0,"Authentic! Very affordable and amazing service especially after you introduce yourself. Me and my wife are big fans of thai food but it's very saturated and there's no more than 1 to 2 decent places in all of Los Angeles. Their food is great! Never too much sauce, but always lots of flavor. Veggie egg rolls are amazing...but then so is everything on their menu!!!!! Also great service each time we go in",2017-09-17T07:03:27Z,,,,,,,,,"Los Angeles, CA",22.0,,0.0,0.0,0.0
Yelp,4.0,"I have been ordering food to go here for months. My favorite is their ground chicken pad ka paow. That this is so full of flavor. I love drizzling the sauce in my rice...so yummy! Their Pad see ewe also has delicious flavor. I knocked down one star because the Thai fried rice was really bland. I don't understand why it is since it has onions and tomatoes but it just lacks flavor. Also, there is a smell in the restaurant that I don't like. I can't quite put my finger on it but I can't stand it. I'm glad I only get the food to go.",2017-05-11T17:16:03Z,,,,,,,,,"San Juan Capistrano, CA",331.0,,0.0,0.0,0.0
Yelp,5.0,"Super tasty pad Thai! I ordered the lunch special with shrimp pad Thai and it was super flavorful and very filling. It came with 2 won tons, rice and a side salad. The Thai iced tea is great as well.....I can't wait to try the other items in the future and highly recommend trying this new spot!",2017-03-10T20:23:56Z,,,,,,,,,"Los Angeles, CA",110.0,,0.0,0.0,0.0
Yelp,5.0,"I ordered the shrimp Tom kah soup and the chicken pad Thai and both were excellent. The portions were huge, I had leftovers for days. I also ordered the Thai tea and I will say it was very sweet, I kept trying to water it down, which seemed to make it last forever. I would definitely order from here again next time I'm craving great Thai food",2020-06-04T08:53:26Z,,,,,,,,,"Los Angeles, CA",57.0,,0.0,0.0,0.0
Yelp,5.0,"Finally, a great thai place that is affordable and close to home. My wife and I have been here three times and everytime the food is excellent, authentic thai. We love the crab fried rice. Loaded with real crab meat. Pad Thai and Pad see ew are very tasty and fresh. Crying tiger is tender and seasoned just right. Love that we don't have to drive to reseda for real thai food. Owner is really nice, and food was on-time for take out all three times. Have yet to dine in but the restaurant is nice and clean. The only negative is the parking spaces are kind of tight but not a huge deal.",2017-03-21T18:27:22Z,,,,,,,,,"Huntington Beach, CA",28.0,,0.0,0.0,0.0
Yelp,5.0,Tried for the first time tonight and I'm so happy that I did. I ordered a Thai iced tea and the garlic black pepper with vegetables and it was absolutely delicious! Nikki was great. Will definitely eat there again soon!,2019-11-18T03:00:42Z,,,,,,,,,"Los Angeles, CA",10.0,,0.0,0.0,0.0
Yelp,5.0,Best Thai food I've ever had . Ordered to go and the food was made in a timely fashion . The owner is lovely and the food was so amazing . Love the new remodel .,2017-03-15T06:01:39Z,,,,,,,,,"Granada Hills, CA",54.0,,0.0,0.0,0.0
Yelp,1.0,"I have ordered from this restaurant twice. First time they were out of green beans so i had to pick a different entree. Tonight, tried them again & they were out of chicken and sticky rice! I ordered thru Eat24 who was completely unhelpful and didn't let me know they were out of these items so I didn't get to have dinner. They were 35 minutes late on the delivery & my friends meal was cold. I will not be ordering from this place again. I have no idea what their food tastes like because I have yet to actually get any of it other than pad thai.",2017-10-29T03:28:09Z,,,,,,,,,"Sherman Oaks, CA",10.0,,0.0,0.0,0.0
Yelp,5.0,"Wow this place is delicious & great value. Friendly staff, very generous portions, great customer service. Tried several dishes and non disappointed!! Will be coming to dine-in and/or to-go order.",2018-09-04T04:12:32Z,,,,,,,,,"SYLMAR, CA",3.0,,1.0,0.0,1.0
Yelp,5.0,"Incredible,Thai food.my new favorite place to eat in Granda Hills. treat yourself to the best Thai restaurant in the area.i love it.i was so impressed i was worried because they are new owners but wow it is so tasty and they are so nice wonderful experience!",2017-04-29T23:39:47Z,,,,,,,,,"San Fernando, CA",4.0,,0.0,0.0,0.0
Yelp,5.0,"Great place. The people here are very humble and sweet. The food is flavorful and they have a great variety of it. Definitely a place to go if you live in the Granada hills area. Enjoy mates, I know I did for sure !",2017-03-09T16:50:02Z,,,,,,,,,"Granada Hills, CA",74.0,,0.0,0.0,0.0
Yelp,5.0,"Just got here, but so far so good! Fool looks great! Thai iced tea is delicious! Will review the food after we have been served. (Free appetizer with Yelp review)",2017-02-05T04:24:56Z,,,,,,,,,"Moorpark, CA",47.0,,0.0,0.0,0.0
Yelp,5.0,"My friend recommended this place but never had the time to come. When I finally came to this place I ordered the coconut soup and it was delicious. I also ordered the spice beef salad, the first bite was like heaven. I now love this place and this will be my go to thai place!!!",2017-09-30T16:10:14Z,,,,,,,,,"Plano, TX",9.0,,0.0,0.0,0.0
Yelp,4.0,"Ordered delivery from here twice and it had its highs and lows. The good: *Fast. Really fast. This is the fastest delivery I've ever had, which when your starving, is greatly appreciated. *The wings are very, very good. Not too spicy and full of flavor. *The orange chicken. On the spicy side, but crisp and tasty. *the BBQ pork ribs. These are fall off the bone, rich, and delicious. They made great leftovers *free Thai iced tea. Hard to argue with. The bad: *Pad Thai. The chicken was actually so dry it was crumbly. The noodles were mushy and there was a shocking lack of flavor. Very disappointing. *the rice. Somehow dry and mushy at the same time. I think they may not have cleaned it before cooking? Overall a good experience, but definitely with room for improvement.",2017-09-27T01:15:38Z,,,,,,,,,"Los Angeles, CA",4.0,,0.0,0.0,0.0
Yelp,5.0,"Rainy day & I was looking for comforting tasty soup. Did a Yelp in my hood & found Spice up Thai eatery. Decided to give it a shot. Ordered small Tom Yum Soup & a Thai salad. Both very tasty. The soup was exactly what I was looking for. Warm, flavorful & light. The salad flush with greens, tomatoes, cucumbers, egg, carrots & onions with a side of Thai dressing. Hit the spot! And My go to Thai spot in neighborhood",2017-02-21T20:31:23Z,,,,,,,,,"San Fernando, CA",38.0,,0.0,0.0,0.0
Yelp,5.0,"If I could I would give this place 10 stars. They close at 9 but if you call them and tell them you're on your way they'll wait for you and tell you to take your time, and they'll treat you with no rush. They're super friendly and most important part everything on the menu is great!",2018-10-01T04:07:50Z,,,,,,,,,"Los Angeles, CA",4.0,,1.0,0.0,0.0
Yelp,5.0,"Loved this place, the food was fire and the waiter was very nice and courteous, I'll definitely be returning here in the future!",2019-09-13T01:23:21Z,,,,,,,,,"Chatsworth, Los Angeles, CA",2.0,,0.0,0.0,0.0
Yelp,4.0,"It's good food, to be sure. I've had it delivered a couple of times and they had some issues getting the order right (specifically, I have a relative allergic to bell peppers and they left them in twice after specially ordering the dishes with no bell peppers) However, the food definitely tastes good, arrived on time, and was fairly priced.",2020-01-04T06:31:57Z,,,,,,,,,"San Fernando, CA",7.0,,0.0,0.0,0.0
Yelp,1.0,"This was the most disappointing Thai food experience I have ever had. The chicken that was used to make their orange chicken was old. The Tom kha noodles had a strange sweaty sock flavor. I would avoid this place if you are looking for authentic Thai food. If you're looking for Americanized Thai food, this is your jam!",2017-03-12T20:25:50Z,,,,,,,,,"Aliso Viejo, CA",17.0,,0.0,0.0,0.0
Yelp,5.0,I'm super happy this place opened up in the neighborhood! The food is really good and super cheap. Everything is fresh and well-made. The Thai Beef Salad is AMAZING!!!,2017-12-13T03:42:14Z,,,,,,,,,"Los Angeles, CA",24.0,,0.0,0.0,0.0
Yelp,5.0,"Friendly service and eager to accomodate vegetarian requests. Delicious, we shared the Tom Kha Soup with tofu and Spicy Eggplant.",2017-02-08T21:40:23Z,,,,,,,,,"Los Angeles, CA",28.0,,0.0,0.0,0.0
Yelp,5.0,Probably the best Thai in the area! Pad Thai Shrimp and the Panang are must haves. Definitely authentic. Love the mango and sticky rice also!,2017-04-21T02:04:34Z,,,,,,,,,"Granada Hills, CA",10.0,,0.0,0.0,0.0
Yelp,5.0,Best Thai food in the valley! Friendly staff and fast service. Parking sucks so I park across the street. Panang curry rocks so do the soups,2017-11-04T02:58:15Z,,,,,,,,,"Granada Hills, Los Angeles, CA",1.0,,0.0,0.0,0.0
Yelp,1.0,This is horrible...When you order a vegetable and tofu pad thai with no peanuts they still add peanuts to the meal when clearly someone has a really bad peanut allergy!!!,2017-10-25T03:37:04Z,,,,,,,,,"Los Angeles, CA",7.0,,0.0,0.0,0.0
Yelp,1.0,"showed up 730pm on a saturday, walked in, only 2 people there, guy says "" we have a big order ahead of you so it's going to take 25 minutes"" no thanks, sheesh",2018-09-02T02:31:59Z,,,,,,,,,"Sparks, NV",106.0,,0.0,1.0,0.0
Yelp,5.0,Good food excellent service!!!!! Strongly recommend!!! And the price is super reasonable!!!! You will love this friendly restaurant!!!,2017-09-26T03:46:01Z,,,,,,,,,"Reseda, Los Angeles, CA",7.0,,0.0,0.0,0.0
Yelp,5.0,LOVE THEIR FOOD My favorite dish at any Thai restaurant is combination fried rice. & with every restaurant they have their own spices but Spice Up Thai Eatery is by far my favorite! I go all the time and the staff is wonderful :),2019-05-26T21:22:22Z,,,,,,,,,"Porter Ranch, CA",12.0,,0.0,0.0,0.0
Yelp,5.0,I had lunch today with my hubby and it was our first time eating there let me say that it was a amazing experience not only the food was so good customer service was excellent and this place so clean for sure we will be going soon!,2017-12-02T23:59:06Z,,,,,,,,,"Granada Hills, Granada Hills, CA",4.0,,0.0,0.0,0.0
Yelp,5.0,Everyone here is extremely nice and always great service every time I've come here. The server is amazing and the owner is the sweetest owner I've met.,2019-09-12T19:18:05Z,,,,,,,,,"Granada Hills, Granada Hills, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,"This restaurant is my favorite Thai spot in Granada Hills. The restaurant is clean, the food is delicious, and the people are very attentive and nice.",2019-09-06T19:02:51Z,,,,,,,,,"Granada Hills, Granada Hills, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,"I have been coming here for a couple years now ever since they switch ownership and I have nothing but positive things to says. I love their Pad Thai, Tom Ka soups, and spicy fried rice. They can get busy at time during the dinner rush but the wait is worth it.",2019-09-05T23:40:23Z,,,,,,,,,"Panorama City, Los Angeles, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,l am a vegetarian and I alway order the vegy fried rice or the vegy chowmein. these two are alway delicious. i recommend this place 100 percent,2021-09-04T18:42:27Z,,,,,,,,,"CA, CA",3.0,,0.0,0.0,0.0
Yelp,5.0,This place is delicious!! I've ordered from here multiple times! Their food speaks for Itself- so glad to have found this gem of a place...good food with reasonable prices! Would recommend and will definitely be coming here and ordering more from them more often.,2018-04-06T14:42:16Z,,,,,,,,,"Northridge, Los Angeles, CA",106.0,,1.0,0.0,0.0
Yelp,5.0,"Just ordered the chicken pad Thai, pork fried rice & orange chicken. All REALLY good! My only complaint is white rice is extra. I love pad Thai, and I don't know if it's because I told him I like my pad Thai extra sweet? But it came out saucy and super delish!",2017-01-29T22:42:31Z,,,,,,,,,"Tarzana, CA",32.0,,0.0,0.0,0.0
Yelp,5.0,"The portions are amazing for the price! The foods always good, I love the pineapple curry with tofu. I eat here whenever I come to Granada hills!",2017-04-19T03:39:54Z,,,,,,,,,"Northridge, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,Awesome attentive customer service and great Thai food. Overall enjoyable time with friends,2017-04-13T20:23:52Z,,,,,,,,,"Los Angeles, CA",4.0,,0.0,0.0,0.0
Yelp,5.0,"Great new shop. Right down the block for me. Very fair prices and the quality of the food is what you pay for. If you want quick and fresh Thai food, this is the place to go! Ordered the spicy fried rice to go and it was delicious!",2017-04-11T18:15:57Z,,,,,,,,,"Granada Hills, CA",11.0,,0.0,0.0,0.0
Yelp,1.0,"I will not come here again. The customer service is very bad. The girl that took our order seemed bothered with our request. Our Soup was more noodles then soup. I asked if she can add soup the actual liquid she said ""no what you think I can just add it?!""I have to make it. It was a two people soup, it seemed like a bowl for one. She could've said sure it will be a little extra. I could've paid for extra soup so I can finish noodles. They might as well gave me a bowl of noodles only, also it was shrimp flavor I only got 5 shrimps and not enough mushrooms.",2018-10-11T15:26:08Z,,,,,,,,,"CA, CA",120.0,,0.0,0.0,0.0
Yelp,5.0,"Heard about this place through some friends and wasn't disappointed. Everything was great and priced cheap! Driver was a really nice guy, I think his name was nikky. Delivery was fast and still steaming when we got it. 5 stars I'll be ordering again soon!",2017-06-30T01:44:25Z,,,,,,,,,"Los Angeles, CA",12.0,,0.0,0.0,0.0
Yelp,5.0,Staff and owner are very friendly and food is great. I especially like having to order the shrimp pad Thai. I've been going here many times ever since I found the place.,2019-06-15T02:29:27Z,,,,,,,,,"Bakersfield, CA",3.0,,0.0,0.0,0.0
Yelp,5.0,I come here for lunch on occasion and have never been disappointed. The lunch special is $8 and the portions are a good size. I have always gotten the take out so I cannot comment on the service inside. The same lady takes my order every time I call and she is very friendly. The food is always hot and ready when she says. It is definitely worth a try.,2017-06-08T19:51:32Z,,,,,,,,,"Valencia, Valencia, CA",11.0,,0.0,0.0,0.0
Yelp,5.0,Apple and Nicky are the best. I love everything they make. From the curry to the noodles. My favorite is the pad see ew,2019-05-26T03:08:43Z,,,,,,,,,"Panorama City, Los Angeles, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,"We don't live in the area, but my wife and I were down for the weekend and dropped by this place because it was nearby on yelp. We love Thai food and have tried many places, but this had simply the best Thai Curry I have ever had. The owner was very attentive and genuinely friendly. Would highly recommend to anyone looking for great Thai food! Wishing this business owner the best of luck with the new restaurant!",2017-01-22T19:58:17Z,,,,,,,,,"Salinas, CA",2.0,,0.0,0.0,0.0
Yelp,2.0,"I used to love this place, but the current management seems to be making some poor decisions lately. For one they used to have duck curry, and when we ordered last night they said they no longer have it. While I liked Duck Curry I'm sure there could be other reasons why they no longer carry it. The bigger misstep is the size of their rice. We used to order 1 side of rice, and it was plenty for two orders of curry. Last night I ordered 2 curries and rice, and it was never mentioned to me this change, or at least letting me know one rice won't be enough for 2 curries. When the Order came the rice was in a tiny cup. I called up, and admittedly I was frustrated, and I got rude. They offered to send me another rice free of charge, thank you, but even with the 2nd little cup it was not enough. I imagine the rice is the least expensive thing for them, and for them to get stingy on their portions seems silly. I don't plan on ordering from them again because of this, since to me the rice is an important part of the meal. I wonder how many other customers they are losing over this to save a few pennies on rice.",2019-05-13T17:32:05Z,,,,,,,,,"North Hollywood, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,"Great food got the #79.Orange chicken and it was delicious and my husband got #35. I believe it's called Tom kha noodle soup had coconut flavor good size in portion. the owner she was very nice, inform us they just open and re model 4 days ago it's very clean and nice inside we will be going back very soon good food fair prices",2017-01-15T08:59:27Z,,,,,,,,,"San Fernando, CA",7.0,,0.0,0.0,0.0
Yelp,5.0,"If your a fan of thai food you came the right place. The new owner Apple is about as friendly as they come. The prices are very reasonable but more importantly the food is killer!! I get the spicy noodles every time and try something different to explore the menu. I have not been let down once. The curry dishes are fantastic. We like spice but medium is plenty. Great food, friendly people...how can you go wrong? Dont miss out on a hidden jewel.",2017-05-09T05:51:44Z,,,,,,,,,"Granada Hills, Granada Hills, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,Went here for the lunch special and the price for this amount and quality of food is awesome! The sweet and sour pork was cooked perfectly and the yellow curry had just the right amount of spice for my taste. Would really recommend!,2017-04-27T21:09:01Z,,,,,,,,,"Northridge, Los Angeles, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,This is my favorite Thai Food place. My husband and I've been coming here for about a year and every time we eat here or order take out is always delicious/great. The BEST Thai Food!,2018-05-29T04:59:55Z,,,,,,,,,"Los Angeles, CA",38.0,,0.0,0.0,0.0
Yelp,5.0,The food is great here and the Thai iced tea is delicious!! Love the cashew nut chicken and crab fried rice!,2018-12-30T04:14:58Z,,,,,,,,,"NORTH HOLLYWOOD, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,Great beef fried rice and Thai Tea. I've eaten here several times and tried several things. Haven't been disappointed. I was having trouble finding a good Thai place. Not anymore!,2017-10-26T18:43:50Z,,,,,,,,,"Granada Hills, CA",5.0,,1.0,0.0,1.0
Yelp,5.0,"3rd times a charm...... I tried another dish. This time it was the Drunken Noodles. I've heard a lot of people talking about it, so I figured I would give it a shot. It was delicious even though I don't like green bell peppers. I picked them out and then devoured the noodles with shrimp. Another 5 star selection.......",2017-03-28T05:54:50Z,,,,,,,,,"North Hills, Los Angeles, CA",20.0,,0.0,0.0,0.0
Yelp,5.0,"I'm a BIG fan of Thai food, I have been one for the last 25 years or so. When I worked at the miracle mile near downtown LA, my ex boss used to treat us to lunch every Thursday and my co-worker a Thai girl knew where to go in Thai town to get us the most tasty and fresh Thai food, since then, I developed a taste for it, so I consider myself someone who knows what a good tasting, fresh and original Thai food should taste like. Today as I was driving to pick up my son from school in Grabada Hills, since I had an hour or so to spare, and it was lunch time, I had decided to stop at the subway on Balboa and Chatsworth, as I'm walking tours subway, I noticed a new place next door to subway. ""Spice Up Thai Eatery"" For obvious reasons, I decided to go in. A sweet Thai lady greeted me, and we proceed to engage in conversation , when I saw her face I knew I have seen her some where, she proceed to say that perhaps in a Thai restaurant in Reseda where she worked, and in fact my husband and I went to that restaurant where Apple (that's her name) was our server. Long story short, as per her subjection, I ordered pad thai, lunch is $8.00 and includes a small salad, soup and your entrée. The salad, super fresh, the sour soup delish, and the pad thai made to order. From the greeting at the door, to the food, I give this place a 5 stars. Take it from someone who's been looking for an authentic, delicious, and budget friendly thai place here in the Valley! Come and try it for yourself, you won't regret it.",2017-03-15T22:23:54Z,,,,,,,,,"Los Angeles, CA",2.0,,0.0,0.0,0.0
Yelp,1.0,"I literally had to write my first review after my experience at this place today. Went for dinner and paid 20 bucks for fried rice and crab rangoons. The front counter girl was so unprofessional and rude. Refused to give me extra sweet and sour sauce, literally held on to it. After being surprised by her actions, I even stated I would pay for it. I mean i just paid 20 dollars for my food (she literally tried to take sauce out of my hand). Then she charged me a buck each for the small containers of sauce. The food is not even good, rice was over cooked and crab rangoons were stuffed with cream cheese hardly any crab meat smh NEVER going back here!",2017-03-13T02:31:12Z,,,,,,,,,"North Hollywood, Los Angeles, CA",7.0,,0.0,0.0,0.0
Yelp,5.0,"Really flavorful and consistent. Very friendly staff. I think the food is much better since the change of ownership/restaurant name. Pad Thai is one of the best I've had, green curry is tasty, pineapple fried rice is another good one. They always get my order correct. All praise, no complaints.",2017-11-12T03:30:22Z,,,,,,,,,"Los Angeles, CA",11.0,,1.0,0.0,0.0
Yelp,5.0,Since my wife and I returned from thailand we've been on a hunt for great authentic thai food. This is it!! Best thai food in town. Not only is the food great but the service is amazing. Thank you Apple for a great dining experience.,2017-02-03T00:24:46Z,,,,,,,,,"North Hills, Los Angeles, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,"Excellent , friendly service. I had order pad Thai shrimp with Thai tea with boba so so very good. Best Thai restaurant . Most certainly will return.",2017-01-20T02:36:57Z,,,,,,,,,"Santa Clarita, CA",1.0,,0.0,0.0,0.0
